Product,Products
12445158,"[12445148,12445164,12445168,12445160,12445162,12445174,12445172,12445156]"
12445160,"[12445168,12445174,12445164,12445162,12445170,12445152,12445166,12445148]"
12445162,"[12445174,12445168,12445152,12445170,12445166,12445160,12445164,12445156]"
12445164,"[12445148,12445168,12445158,12445160,12445162,12445174,12445170,12445152]"
12445166,"[12445152,12445170,12445174,12445162,12445176,12445160,12445168,12445150]"
12445168,"[12445160,12445164,12445162,12445174,12445170,12445148,12445152,12445158]"
12445170,"[12445152,12445166,12445174,12445162,12445168,12445160,12445176,12445150]"
12445172,"[12445156,12445176,12445150,12445162,12445174,12445164,12445168,12445160]"
12445174,"[12445162,12445168,12445152,12445166,12445170,12445160,12445164,12445176]"
12445176,"[12445150,12445156,12445172,12445166,12445162,12445174,12445152,12445170]"
12445178,"[12445180,12445146,12445182,12445208,12445186,12445200,12445202,12445144]"
12445180,"[12445178,12445182,12445146,12445144,12445220,12445226,12445186,12445204]"
12445182,"[12445144,12445146,12445178,12445180,12445208,12445202,12445200,12445210]"
12445186,"[12445210,12445208,12445202,12445200,12445190,12445182,12445178,12445204]"
12445190,"[12445196,12445208,12445202,12445200,12445204,12445198,12445222,12445214]"
12445192,"[12445198,12445212,12445214,12445222,12445196,12445190,12445204,12445226]"
12445196,"[12445190,12445198,12445192,12445204,12445208,12445200,12445202,12445212]"
12445198,"[12445192,12445212,12445214,12445196,12445190,12445222,12445204,12445226]"
12445200,"[12445202,12445208,12445190,12445204,12445210,12445186,12445196,12445182]"
12445202,"[12445202,12445208,12445190,12445204,12445210,12445186,12445196,12445182]"
12445204,"[12445190,12445214,12445200,12445202,12445208,12445198,12445226,12445222]"
12445208,"[12445200,12445202,12445190,12445210,12445186,12445204,12445196,12445182]"
12445210,"[12445186,12445208,12445202,12445200,12445190,12445182,12445178,12445204]"
12445212,"[12445192,12445198,12445214,12445196,12445190,12445222,12445204,12445226]"
12445214,"[12445192,12445198,12445204,12445212,12445222,12445190,12445226,12445220]"
12445220,"[12445226,12445222,12445214,12445204,12445192,12445180,12445146,12445198]"
12445222,"[12445226,12445214,12445198,12445192,12445220,12445190,12445204,12445196]"
12445226,"[12445222,12445220,12445214,12445204,12445190,12445146,12445198,12445192]"
12454400,"[11481078,12454404,11460990,11407180,12437420,11407204,12437426,12437474]"
12454404,"[11407180,11520046,11481078,12454400,11481068,12437306,11481086,11460806]"
12477230,"[12423482,12477232,12445210,12445186,12423484,12477238,12445200,12445202]"
12477232,"[12477230,12445200,12445202,12445190,12423482,12445210,12445208,12445186]"
12477234,"[12423490,12423480,12423492,12423464,12423484,12477238,12423466,12477236]"
12477236,"[12423466,12423486,12423462,12477234,12423464,12423492,12423480,12423490]"
12477238,"[12423484,12423492,12477234,12423464,12423480,12423490,12423482,12445210]"
12528310,"[11714588,12657684,12407906,13039440,12657538,11659404,12657402,12657450]"
12530766,"[12437194,13038990,12658266,12658580,11659698,12658226,11659590,11660110]"
12655600,"[12407446,12407502,12407454,12407916,12407504,12407946,12658388,12406892]"
12657334,"[12657362,12658632,11659630,13039154,11659774,12407364,12658496,12658676]"
12657338,"[12437204,13039496,12436888,12407290,11361044,12436572,12360460,12436468]"
12657340,"[13039456,11659232,13039484,12657478,11145640,12407290,11480994,13039022]"
12657354,"[12436786,13039760,12437210,12437344,14121824,12437310,12658110,11145654]"
12657356,"[12658148,12658676,12658302,12658370,13038818,12658164,13039448,12658474]"
12657360,"[11660006,13038956,13039080,12657592,12657378,12658444,11714306,12657562]"
12657362,"[12658632,12657436,12657334,13039042,12658676,11659630,12407364,12657514]"
12657364,"[11147300,12657376,12657378,12657654,13038890,12658556,12658504,11145664]"
12657366,"[12657376,13038890,12657654,12658568,12658550,12658524,12657364,12657448]"
12657368,"[11360962,12657552,12658232,11481056,12658558,11659704,12657566,13038954]"
12657370,"[12657586,12658580,12657376,12658286,12658110,13038950,13039500,11659708]"
12657372,"[13038886,12657616,12657626,12407022,13039482,12407624,11659108,12406976]"
12657374,"[12657654,13038890,12657376,12658202,12658564,12657378,11659568,12657364]"
12657376,"[12657374,12657654,13038890,12657364,12657378,12658550,12657366,12658136]"
12657378,"[12658532,12657364,12657376,12658528,12657374,12657654,13038890,12657360]"
12657380,"[12657378,12658532,12657374,11139560,12658528,12407332,12658368,13038890]"
12657382,"[12657704,12658322,11659740,12658568,11659826,13039042,12658592,13653572]"
12657384,"[11659212,11149964,11660128,11659416,12658056,11658990,12658518,11659336]"
12657386,"[12657694,13653566,13039032,12658384,13653530,11660206,13653526,12658338]"
12657388,"[11659698,12437180,12658360,12658432,12973004,13039512,12436738,11460988]"
12657390,"[12657684,12657402,11407158,12657980,12407310,12657964,12657450,12528310]"
12657394,"[12657400,12657684,12371280,12407906,13039460,12657686,13038934,11659936]"
12657396,"[13081770,12657678,12407550,11481072,13038922,11480982,11461008,12658584]"
12657398,"[12696938,12658614,12658628,11714532,11659566,11659568,11659770,12658564]"
12657400,"[12407906,11714672,12407142,12407484,12658578,12657538,12407856,12657394]"
12657402,"[12657538,12406918,12407536,11660170,12657390,12657684,11460742,11237090]"
12657406,"[12658576,12657478,12657408,12658312,11659956,12407534,12658436,12407914]"
12657408,"[12657406,11659246,11659954,11659956,12437336,11148920,11147548,12657478]"
12657410,"[12657506,12657438,12657778,11407134,11659194,13039068,12406892,11659186]"
12657416,"[13039800,12658620,12437170,12437312,12437216,13039766,12437270,12437238]"
12657426,"[11360688,12657686,11407158,12407306,13038940,12658582,12407308,12407304]"
12657430,"[12407442,11658954,12407898,12407536,12407856,11659178,12407554,12407484]"
12657432,"[12657760,13039764,11361062,11591770,12407872,12407890,12407852,12407526]"
12657434,"[12658328,12407386,11659300,12658534,12657652,11659546,12658372,11659712]"
12657436,"[12658596,12658190,12407364,12658566,12658548,13039042,12658572,12657514]"
12657438,"[12658620,12658628,11145666,12657506,11148964,12696938,12657648,11659020]"
12657440,"[12657442,11714318,11659404,13653606,12696924,12407148,12657952,13039440]"
12657442,"[12657440,12657686,12407906,11659404,11714672,11714588,12407142,11659452]"
12657444,"[12407292,12407506,12657534,12407648,11407226,11145626,12974422,12658524]"
12657446,"[11659586,11659062,11659208,12407608,12407012,11659890,12657910,12657652]"
12657448,"[12658532,13038890,12657654,11659058,12658202,11714538,12657366,11714472]"
12657450,"[11659284,11659936,11714676,12657390,12657684,12528310,12657402,12657538]"
12657474,"[12658430,12657478,12360440,12407534,11147290,11659526,12657406,12437060]"
12657476,"[12657506,12657410,12407454,11407436,12657438,12657778,13081772,12657680]"
12657478,"[12658576,12657406,11659956,12658436,11145602,12658184,12658508,12658348]"
12657482,"[12657766,12657768,13039090,12437224,12657576,11714464,12658618,11660098]"
12657484,"[12407782,12658312,11360824,12657700,12658530,12658360,12657950,13039816]"
12657494,"[11659058,12360432,11659922,13653664,12657746,13039844,13653696,12657768]"
12657500,"[11659992,11460786,11461014,12657512,11461020,12437284,14122758,13039490]"
12657502,"[13038820,12696928,12407182,12407016,11407374,12658116,12396556,11659104]"
12657506,"[12657410,12657438,11658980,12657476,11145602,12657576,12407610,12437416]"
12657510,"[11659812,12407318,12658388,12360458,12406930,12407864,12658390,12407532]"
12657512,"[12658594,14122758,13773580,12657650,12658566,11659150,12657500,11145642]"
12657514,"[12658238,12658272,12657436,11659832,12407364,12658566,12658266,13653686]"
12657526,"[13039050,11237144,12406964,11714458,12436848,12437408,11148888,12310312]"
12657528,"[13039578,13039848,13039686,13039488,13039004,13039534,14122748,13038994]"
12657532,"[11659090,13038876,13064964,11659418,12406908,12988602,14122744,12995872]"
12657534,"[12360388,12360418,11659060,12658620,12407422,12360438,14121838,11659150]"
12657538,"[12657402,11660170,12657684,12528310,12658578,11714672,12406918,12406974]"
12657540,"[12407764,12407488,12407084,13039634,12657760,12657724,13039596,11460780]"
12657550,"[13038684,12990078,11659366,11362286,12658212,13017342,12657622,13038902]"
12657552,"[11360962,12658404,12658266,14122750,12658398,11659564,13039070,11714306]"
12657554,"[12657562,12657558,12658368,12657568,12658402,12657360,12658444,12658676]"
12657556,"[12658466,12436738,12437194,11658998,12658266,12658634,13039512,12658432]"
12657558,"[13039080,12657562,12657568,12657566,12657554,13038956,12657690,12658402]"
12657560,"[12407646,11659036,12657914,12658244,13653576,12658254,13653672,12658258]"
12657562,"[12657554,12657558,12657566,13039080,12657568,11660006,12657360,11658994]"
12657564,"[12657568,12657690,11407224,12657680,13081772,13039070,12657566,12658398]"
12657566,"[12658516,12657568,11714322,12657558,12657592,12657562,12658558,12657680]"
12657568,"[12657690,12657564,12657566,12657680,13081772,12657558,12657562,12657574]"
12657572,"[11714496,12988650,11460738,11659142,11659164,11659120,12657612,12658152]"
12657574,"[12658548,12658686,12658526,12657782,12658676,12657568,13039458,12658516]"
12657576,"[13039066,13038862,14129477,12658512,12657592,13039542,13039458,12657582]"
12657580,"[11659588,11659958,11659960,12657658,11460968,12657582,11660092,12658524]"
12657582,"[11659948,12658534,12658556,12658504,11460972,12658502,11659816,12658246]"
12657584,"[13038952,13039460,11659946,13039458,11659472,11659696,11714306,13038868]"
12657586,"[13038950,12657370,12407636,13038854,12658444,12436450,11659148,11659708]"
12657588,"[11659180,12657430,12407696,12371314,12407856,13039574,12407442,12658578]"
12657590,"[11659714,11659454,11659022,13072610,12947668,12995908,11659866,12658184]"
12657592,"[13039066,13038858,13038866,13038946,13038868,13038956,12657566,11714306]"
12657594,"[12658444,14122750,11145612,12658536,11659148,11145666,12657592,12658510]"
12657596,"[12658186,12658564,12658202,12657652,11659208,14121842,12658614,11147312]"
12657598,"[11659918,13039024,12407742,13039484,12407516,12371340,13773578,14121838]"
12657602,"[12658090,12658312,12657658,12658286,13039512,12973004,12658432,12657478]"
12657604,"[13038874,12696926,11659358,12657636,11659090,12406908,12658694,11659138]"
12657606,"[11603772,11141320,12657630,12988614,11659362,12988620,12657638,11237230]"
12657608,"[12657646,13038878,12657610,12657642,13202662,13038884,12657640,11714426]"
12657610,"[13038878,12657646,12657608,12657642,13038884,12657640,12657634,11659130]"
12657612,"[11659142,11714418,12658590,12657572,12658212,11659074,11659346,12988650]"
12657614,"[12657614,11360894,11659064,12407492,12407490,12657628,11407364,12657636]"
12657616,"[13038886,12657372,11407366,12657626,11659066,12407022,12407624,12406976]"
12657618,"[12657618,12371316,13038884,12658212,12407248,11351668,12988630,11714594]"
12657620,"[13038844,12407324,12406864,12407466,13039368,13039404,11407376,12371926]"
12657622,"[13017342,11351668,12990078,11659110,12407248,12988632,13017338,12407274]"
12657624,"[13038872,12407016,11407142,13039402,12407274,12990076,11659468,12407022]"
12657626,"[12407022,11659104,12657372,12658154,11659108,13038900,12995894,11407374]"
12657628,"[13017332,13017336,11659138,11659418,12658694,14122744,11360894,12657532]"
12657630,"[12657638,12657606,11139194,12407490,12657636,11603772,12995876,14122744]"
12657634,"[13038884,13038878,12657610,12657642,12657644,12657646,11362286,12657640]"
12657636,"[12657638,12657630,14122744,12407492,12657614,13038880,13017336,13017332]"
12657638,"[12657630,12657636,12657606,11139194,11237230,11141320,11603772,14122744]"
12657640,"[13038884,13038878,12657610,12657646,11141346,13202672,12988630,12657642]"
12657642,"[13038884,12657610,13038878,12658520,12657646,12657608,13067868,12657634]"
12657644,"[11652758,12988608,12657634,11407382,12988604,14110868,12657642,12657610]"
12657646,"[13038878,12657610,12657608,13038884,13202662,13202672,11714426,11460738]"
12657648,"[13773580,12658524,11659020,11145642,12658594,12658550,12658184,11145612]"
12657650,"[12657512,12658584,11407102,11407436,12658594,14122758,12658226,11460772]"
12657652,"[11658980,12657596,12658186,12658534,12658246,11659208,12657582,12658564]"
12657654,"[13038890,12657374,12657376,12658528,12658532,12657364,12657378,11147292]"
12657656,"[11659200,12407364,12407344,12658354,11360990,12657436,12658190,12658596]"
12657658,"[12658550,12658524,12658262,12658090,12658092,12657602,12360454,12657580]"
12657678,"[13081770,12657396,11481072,12407550,13038922,11461008,11480982,13038978]"
12657680,"[13081772,12657568,12657564,12657566,12657690,11145666,12658184,11714312]"
12657682,"[12407548,11360846,12407536,12407554,13038932,12407484,12407312,12407098]"
12657684,"[12528310,12657390,12657538,11407158,13038932,12657402,13038938,12657450]"
12657686,"[12657442,12407906,11141538,13038940,12657426,11658954,11714672,13038932]"
12657688,"[12657362,12657334,12658632,13039880,12407944,11659644,12658492,12658676]"
12657690,"[12657568,12657564,12657558,11407222,12657680,13081772,12657566,12658614]"
12657692,"[13064966,12657736,11360738,13039712,13039096,12407566,12407560,12406932]"
12657694,"[13039032,12657386,12407386,12658406,13039540,12658290,13039892,13653526]"
12657696,"[13038856,12658338,12658324,12658370,12658290,12658120,12658310,12658552]"
12657698,"[12658514,12658264,11659948,12658556,12658504,11147292,12658286,12658528]"
12657700,"[13039816,12658282,12407628,12658374,12658466,12658334,12658538,11659944]"
12657704,"[12658568,12658322,12657382,12658594,13039042,11659826,11659708,12658566]"
12657706,"[13064980,13039454,11480992,12658440,12658290,12658318,12658186,12658246]"
12657712,"[12657716,12658502,12658508,11659816,12658348,12658554,11659864,12658544]"
12657714,"[13038968,13773576,13038946,11714306,13038866,11659148,12657592,13038868]"
12657716,"[12657712,12657718,12658502,11659816,12658508,11714312,12658346,13033180]"
12657718,"[12657716,11714312,12658554,12658346,13033180,12658312,12658502,11659948]"
12657720,"[12658552,12658370,12657782,12658676,13038856,12658548,12658368,11659704]"
12657722,"[12658288,11659614,12658554,12658522,13038988,12658316,13039546,12658508]"
12657724,"[12657762,12407444,12406922,11407114,12406920,12657730,13038982,13039384]"
12657726,"[12657734,12406904,11603790,12406888,11360880,12371252,12657736,13039076]"
12657728,"[11659290,12657740,12657750,12657368,11659704,11658994,12658318,11147600]"
12657730,"[12657762,12657724,13039712,12407322,11659286,11361058,13039748,13039386]"
12657732,"[12657762,12658310,12406922,12407322,12407444,12407672,12657724,12657692]"
12657734,"[12657726,12406904,11360880,12657736,11659292,13039850,11481058,12406868]"
